taxon_oid	Domain	Status	Genome Name	Phylum	Class	Order	Family	Genus	Species	Genome Size	Gene Count	16S rRNA Count
649990010	Bacteria	Draft	Streptococcus parasanguinis F0405	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parasanguinis	2050302	2061	6
650716090	Bacteria	Finished	Streptococcus parauberis KCTC 11537	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parauberis	2143887	1937	5
651324102	Bacteria	Draft	Streptococcus parauberis NCFD 2020	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	parauberis	2164480	2222	5
650716091	Bacteria	Finished	Streptococcus pasteurianus ATCC 43144	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pasteurianus	2100077	1944	5
649990011	Bacteria	Draft	Streptococcus peroris ATCC 700780	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	peroris	1633292	1675	1
643348576	Bacteria	Finished	Streptococcus pneumoniae 23F ST81, ATCC 700669	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2221315	2079	4
648028055	Bacteria	Finished	Streptococcus pneumoniae 670-6B	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2240043	2416	4
643692040	Bacteria	Finished	Streptococcus pneumoniae 70585	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2184682	2272	4
648028056	Bacteria	Finished	Streptococcus pneumoniae AP200	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2130579	2284	4
648276740	Bacteria	Draft	Streptococcus pneumoniae BS397	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2070802	2295	1
648276741	Bacteria	Draft	Streptococcus pneumoniae BS455	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2084124	2217	1
649990012	Bacteria	Draft	Streptococcus pneumoniae BS457	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2053197	2271	1
648276742	Bacteria	Draft	Streptococcus pneumoniae BS458	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2063728	2302	1
645058718	Bacteria	Draft	Streptococcus pneumoniae CCRI 1974	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2000683	2101	1
645058707	Bacteria	Draft	Streptococcus pneumoniae CCRI 1974M2	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	1998515	2089	1
641736273	Bacteria	Draft	Streptococcus pneumoniae CDC0288-04	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2049808	1923	11
641736204	Bacteria	Draft	Streptococcus pneumoniae CDC1087-00	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2187960	1850	11
641736183	Bacteria	Draft	Streptococcus pneumoniae CDC1873-00	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2263323	2100	6
641736274	Bacteria	Draft	Streptococcus pneumoniae CDC3059-06	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2292125	2176	10
641522651	Bacteria	Finished	Streptococcus pneumoniae CGSP14	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2209198	2276	4
648276745	Bacteria	Draft	Streptococcus pneumoniae Canada MDR_19A	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2029134	2132	2
648276746	Bacteria	Draft	Streptococcus pneumoniae Canada MDR_19F	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	1986627	2083	1
639633061	Bacteria	Finished	Streptococcus pneumoniae D39	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2046115	2090	4
642555164	Bacteria	Finished	Streptococcus pneumoniae G54 (MLST ST63)	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2078953	2185	4
641522652	Bacteria	Finished	Streptococcus pneumoniae Hungary19A-6	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2245614	2222	4
650377976	Bacteria	Finished	Streptococcus pneumoniae INV104B (ST 227, serotype 1)	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2142122	2009	4
650377977	Bacteria	Finished	Streptococcus pneumoniae INV200 (ST 9, serotype 14)	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2093317	2119	4
643692041	Bacteria	Finished	Streptococcus pneumoniae JJA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2120232	2193	4
641736264	Bacteria	Draft	Streptococcus pneumoniae MLV-016	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2242383	1946	8
650377978	Bacteria	Finished	Streptococcus pneumoniae OXC141 (ST 180, serotype 3)	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2036867	2043	4
643692042	Bacteria	Finished	Streptococcus pneumoniae P1031	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2111882	2143	4
637000289	Bacteria	Finished	Streptococcus pneumoniae R6	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2038615	2141	4
640963055	Bacteria	Draft	Streptococcus pneumoniae SP11-BS70	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2059769	2405	2
648276744	Bacteria	Draft	Streptococcus pneumoniae SP14-BS292	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2100368	2340	1
640963053	Bacteria	Draft	Streptococcus pneumoniae SP14-BS69	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2146293	2846	1
640963048	Bacteria	Draft	Streptococcus pneumoniae SP18-BS74	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2104549	2455	2
640963051	Bacteria	Draft	Streptococcus pneumoniae SP19-BS75	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2135318	2520	1
641736272	Bacteria	Draft	Streptococcus pneumoniae SP195	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2196854	2024	7
640963052	Bacteria	Draft	Streptococcus pneumoniae SP23-BS72	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2102291	2451	1
640963042	Bacteria	Draft	Streptococcus pneumoniae SP3-BS71	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2032681	2423	2
640963056	Bacteria	Draft	Streptococcus pneumoniae SP6-BS73	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2161512	2553	2
640963054	Bacteria	Draft	Streptococcus pneumoniae SP9-BS68	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2115676	2484	1
648276743	Bacteria	Draft	Streptococcus pneumoniae SP9v-BS293	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2065452	2295	1
648028057	Bacteria	Finished	Streptococcus pneumoniae TCH8431/19A	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2088772	2354	4
637000290	Bacteria	Finished	Streptococcus pneumoniae TIGR4	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2160837	2298	4
638341207	Bacteria	Draft	Streptococcus pneumoniae TIGR4	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2016795	1912	1
643692043	Bacteria	Finished	Streptococcus pneumoniae Taiwan19F-14	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pneumoniae	2112148	2114	4
651324103	Bacteria	Draft	Streptococcus porcinus str. Jelinkova 176	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	porcinus	2025881	2034	5
649990013	Bacteria	Draft	Streptococcus pseudoporcinus SPIN 20026	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pseudoporcinus	2111372	2072	1
648276747	Bacteria	Draft	Streptococcus pyogenes ATCC 10782	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1839847	1971	1
637000291	Bacteria	Finished	Streptococcus pyogenes M1, GAS SF370	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1852441	1830	6
637000297	Bacteria	Finished	Streptococcus pyogenes M1, MGAS5005	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1838554	1969	6
637000295	Bacteria	Finished	Streptococcus pyogenes M12, MGAS2096	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1860355	2000	6
637000300	Bacteria	Finished	Streptococcus pyogenes M12, MGAS9429	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1836467	1983	6
637000299	Bacteria	Finished	Streptococcus pyogenes M18, MGAS8232	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1895017	1951	6
637000292	Bacteria	Finished	Streptococcus pyogenes M2, MGAS10270	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1928252	2091	6
637000298	Bacteria	Finished	Streptococcus pyogenes M28, MGAS6180	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1897573	1999	6
637000301	Bacteria	Finished	Streptococcus pyogenes M3 (SSI-1)	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1894275	1954	5
637000296	Bacteria	Finished	Streptococcus pyogenes M3, MGAS315	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1900521	1971	6
637000294	Bacteria	Finished	Streptococcus pyogenes M4, MGAS10750	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1937111	2085	6
638341208	Bacteria	Draft	Streptococcus pyogenes M49 591	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1327684	1406	1
643348577	Bacteria	Finished	Streptococcus pyogenes M49, NZ131	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1815724	1784	6
637000293	Bacteria	Finished	Streptococcus pyogenes M6, MGAS10394	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1899877	1992	6
640069333	Bacteria	Finished	Streptococcus pyogenes Manfredo (M5)	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	pyogenes	1841271	1915	6
651053073	Bacteria	Finished	Streptococcus salivarius 57.I	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	salivarius	2138805	2027	6
650716092	Bacteria	Finished	Streptococcus salivarius CCHSS3	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	salivarius	2217184	2113	6
651053074	Bacteria	Finished	Streptococcus salivarius JIM8777	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	salivarius	2210574	2065	6
643886022	Bacteria	Draft	Streptococcus salivarius SK126	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	salivarius	2128332	2029	1
649990014	Bacteria	Draft	Streptococcus sanguinis ATCC 49296	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sanguinis	2054852	2052	1
640069334	Bacteria	Finished	Streptococcus sanguinis SK36	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sanguinis	2388435	2367	4
649990015	Bacteria	Draft	Streptococcus sanguinis VMC66	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sanguinis	2311949	2314	1
647533231	Bacteria	Draft	Streptococcus sp. 2_1_36FAA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp.	2229964	2169	1
648276748	Bacteria	Draft	Streptococcus sp. 73H25AP	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp.	1960470	1973	1
651285008	Bacteria	Draft	Streptococcus sp. C150	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp.	2142483	2045	1
651285009	Bacteria	Draft	Streptococcus sp. C300	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp.	2024600	1968	1
647533232	Bacteria	Draft	Streptococcus sp. M143	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp.	1880978	1852	1
651285010	Bacteria	Draft	Streptococcus sp. M334	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp.	2207013	2145	1
651324104	Bacteria	Draft	Streptococcus sp. oral taxon 056 str. F0418	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	sp.	1943250	2037	4
648276749	Bacteria	Draft	Streptococcus suis 05HAS68	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	suis	1640446	1607	1
640427146	Bacteria	Finished	Streptococcus suis 05ZYH33	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	suis	2096309	2274	4
638341209	Bacteria	Draft	Streptococcus suis 89/1591	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	suis	1978218	1936	2
640427147	Bacteria	Finished	Streptococcus suis 98HAH33	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	suis	2095698	2276	4
644736407	Bacteria	Finished	Streptococcus suis BM407	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	suis	2170808	2024	4
646862345	Bacteria	Finished	Streptococcus suis GZ1	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	suis	2038034	2039	4
650377979	Bacteria	Finished	Streptococcus suis JS14	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	suis	2137435	2140	4
644736408	Bacteria	Finished	Streptococcus suis P1/7	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	suis	2007491	1905	4
644736409	Bacteria	Finished	Streptococcus suis SC84	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	suis	2095898	1979	4
650716093	Bacteria	Finished	Streptococcus suis ST3	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	suis	2028815	2018	4
651053075	Bacteria	Finished	Streptococcus thermophilus	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	thermophilus	1929905	2230	6
637000302	Bacteria	Finished	Streptococcus thermophilus CNRZ1066	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	thermophilus	1796226	2020	6
639633062	Bacteria	Finished	Streptococcus thermophilus LMD-9	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	thermophilus	1864178	1820	6
637000303	Bacteria	Finished	Streptococcus thermophilus LMG  18311	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	thermophilus	1796846	1994	6
650377980	Bacteria	Finished	Streptococcus thermophilus ND03	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	thermophilus	1831949	1990	5
643348578	Bacteria	Finished	Streptococcus uberis 0140J	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uberis	1852352	1843	5
649990016	Bacteria	Draft	Streptococcus vestibularis ATCC 49124	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	vestibularis	1841650	1920	1
649990017	Bacteria	Draft	Streptococcus vestibularis F0396	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	vestibularis	2022289	2056	6
645058823	Bacteria	Draft	Streptomyces albus J1074	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	albus	6619469	6114	10
637000304	Bacteria	Finished	Streptomyces avermitilis MA-4680	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	avermitilis	9119895	7792	6
646862346	Bacteria	Finished	Streptomyces bingchenggensis BCW-1	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	bingchenggensis	11936683	10106	6
642979328	Bacteria	Draft	Streptomyces clavuligerus ATCC 27064	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	clavuligerus	6729086	6060	7
647533233	Bacteria	Draft	Streptomyces clavuligerus ATCC 27064	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	clavuligerus	8556892	7381	6
651324105	Bacteria	Draft	Streptomyces clavuligerus ATCC 27064	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	clavuligerus	9134976	7680	9
637000305	Bacteria	Finished	Streptomyces coelicolor A3(2)	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	coelicolor	9054847	8325	6
645058824	Bacteria	Draft	Streptomyces ghanaensis ATCC 14672	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	ghanaensis	8223278	7840	8
651324106	Bacteria	Draft	Streptomyces griseoaurantiacus M045	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	griseoaurantiacus	7712377	6910	2
645058728	Bacteria	Draft	Streptomyces griseoflavus Tu4000	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	griseoflavus	7364052	7207	9
647000328	Bacteria	Draft	Streptomyces griseus XyelbKG-1 1	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	sp.	8566464	7450	1
641522653	Bacteria	Finished	Streptomyces griseus griseus NBRC 13350	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	griseus	8545929	7222	6
645058857	Bacteria	Draft	Streptomyces hygroscopicus ATCC 53653	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	hygroscopicus	10466286	9574	5
645058856	Bacteria	Draft	Streptomyces lividans TK24	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	lividans	8190887	7636	10
648861016	Bacteria	Draft	Streptomyces pristinaespiralis ATCC 25486	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	pristinaespiralis	8133379	6937	
645058827	Bacteria	Draft	Streptomyces roseosporus NRRL 11379	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	roseosporus	7763119	7141	6
645058822	Bacteria	Draft	Streptomyces roseosporus NRRL 15998	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	roseosporus	7560086	6986	8
646564576	Bacteria	Finished	Streptomyces scabiei 87.22	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	scabiei	10148695	8841	6
645951800	Bacteria	Draft	Streptomyces sp. AA4	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	unclassified	sp.	9152172	8642	8
645058853	Bacteria	Draft	Streptomyces sp. C	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	sp.	7916041	7768	11
642791623	Bacteria	Draft	Streptomyces sp. Mg1	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	sp.	7105723	6715	8
649990018	Bacteria	Draft	Streptomyces sp. SA3_actG	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	sp.	7443083	6612	1
647533234	Bacteria	Draft	Streptomyces sp. SPB74	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	sp.	6970553	5808	
645951849	Bacteria	Draft	Streptomyces sp. SPB78	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	sp.	6897976	6544	11
647000329	Bacteria	Draft	Streptomyces sp. SirexAA-E	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	sp.	7372760	6593	1
651285011	Bacteria	Draft	Streptomyces sp. Tu6071	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	sp.	7506727	6733	6
647533235	Bacteria	Draft	Streptomyces sp. e14	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	sp.	7928946	6270	
648861017	Bacteria	Draft	Streptomyces sviceus ATCC 29083	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	sviceus	9313494	8275	
648276750	Bacteria	Draft	Streptomyces violaceusniger Tu 4113	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	violaceusniger	10988130	9557	1
645058855	Bacteria	Draft	Streptomyces viridochromogenes DSM 40736	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	viridochromogenes	8548109	7831	10
646311958	Bacteria	Finished	Streptosporangium roseum DSM 43021	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Streptosporangium	roseum	10369518	9510	6
643886143	Bacteria	Draft	Subdoligranulum variabile DSM 15176	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	variabile	3200324	3398	1
649990019	Bacteria	Draft	Succinatimonas hippei YIT 12066	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinatimonas	hippei	2305942	2223	1
638341211	Bacteria	Draft	Sulfitobacter sp. EE-36	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	sp.	3547243	3542	4
647533205	Bacteria	Draft	Sulfitobacter sp. GAI101	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	sp.	4527951	4258	2
638341212	Bacteria	Draft	Sulfitobacter sp. NAS-14.1	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	sp.	4002069	4026	4
